ID_participant,animal,tail,covered,cog_load,first_procedure,att_resp.corr.high,att_resp.rt.high,att_resp.corr.medium,att_resp.rt.medium,att_resp.corr.low,att_resp.rt.low,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment
39,Elephant,Short,Right,1,PFT,1,1.2248372,1,3.348632,1,2.4113591,f,19,55,39,1,2,2,0
39,Gazelle,Short,Right,1,PFT,1,1.6805206,1,2.0074849,1,1.9413787,f,19,55,39,1,2,2,0
39,Goat,Short,Left,1,PFT,1,2.9363104,1,2.5151732,1,2.6836472,f,19,55,39,1,2,2,0
39,Hippo,Short,Left,1,PFT,1,2.0305919,1,1.0896806,1,2.7513095,f,19,55,39,1,2,2,0
39,Horse,Long,Right,1,PFT,1,1.5163649,1,1.0536137,1,2.6515887,f,19,55,39,1,2,2,0
39,Jaguar,Long,Left,1,PFT,1,2.5499733,1,2.6319052,1,2.097874,f,19,55,39,1,2,2,0
39,Lion,Long,Right,1,PFT,1,2.7290774,1,1.5220186,1,2.3673144,f,19,55,39,1,2,2,0
39,Mole,Short,Right,1,PFT,1,2.1715488,1,2.9394287,1,3.7465281,f,19,55,39,1,2,2,0
39,Monkey,Long,Left,1,PFT,1,0.9563565,1,2.0983118,1,1.9527811,f,19,55,39,1,2,2,0
39,Panda,Short,Left,1,PFT,1,1.8626607,1,1.5689442,1,1.4155529,f,19,55,39,1,2,2,0
39,Rhino,Short,Left,1,PFT,1,1.9748327,1,2.2944239,1,1.5620018,f,19,55,39,1,2,2,0
39,Tiger,Long,Right,1,PFT,1,3.6221215,1,1.2731169,1,2.3528942,f,19,55,39,1,2,2,0
40,Bear,Short,Left,1,PFT,1,1.4097899,1,1.0931594,1,2.5608307,f,21,51,41,1,3,3,0
40,Camel,Short,Right,1,PFT,1,2.8017853,1,4.0738307,1,4.0005071,f,21,51,41,1,3,3,0
40,Chameleon,Long,Right,1,PFT,1,0.9515659,1,0.9297612,1,1.4147972,f,21,51,41,1,3,3,0
40,Crow,Long,Left,1,PFT,1,1.4804481,1,1.986853,1,2.1209151,f,21,51,41,1,3,3,0
40,Deer,Short,Left,1,PFT,1,1.4852155,1,1.0945635,1,2.136453,f,21,51,41,1,3,3,0
40,Elephant,Short,Right,1,PFT,1,3.070628,1,0.8789017,1,0.7957653,f,21,51,41,1,3,3,0
40,Fox,Long,Right,1,PFT,1,2.882546,1,0.7931133,1,1.049867,f,21,51,41,1,3,3,0
40,Gazelle,Short,Right,1,PFT,1,1.7667843,1,3.0446951,1,2.8464331,f,21,51,41,1,3,3,0
40,Hippo,Short,Left,1,PFT,1,2.6068965,1,0.8147572,1,1.6699491,f,21,51,41,1,3,3,0
40,Jaguar,Long,Left,1,PFT,1,1.3838199,1,1.0073965,1,1.117606,f,21,51,41,1,3,3,0
40,Kangaroo,Long,Left,1,PFT,1,1.0828681,0,2.6956645,1,2.0917532,f,21,51,41,1,3,3,0
40,Lamb,Short,Right,1,PFT,1,2.3940544,1,1.7788927,1,1.75454,f,21,51,41,1,3,3,0
40,Mole,Short,Right,1,PFT,1,3.954594,1,1.6060754,1,2.3729369,f,21,51,41,1,3,3,0
40,Monkey,Long,Left,1,PFT,1,1.5301044,1,0.9577874,1,1.6920622,f,21,51,41,1,3,3,0
40,Panda,Short,Left,1,PFT,1,1.0675782,1,1.1112126,1,1.4979596,f,21,51,41,1,3,3,0
40,Pig,Short,Right,1,PFT,1,3.666625,1,1.909413,1,1.4636148,f,21,51,41,1,3,3,0
40,Rhino,Short,Left,1,PFT,1,4.5985112,1,1.738227,1,0.7954557,f,21,51,41,1,3,3,0
40,Sheep,Short,Right,1,PFT,1,1.4963935,1,2.1591393,0,2.6566814,f,21,51,41,1,3,3,0
40,Tiger,Long,Right,1,PFT,1,2.6235543,1,0.8509354,1,0.9878,f,21,51,41,1,3,3,0
40,Wolf,Long,Right,1,PFT,1,0.933799,1,1.2988133,1,1.8759572,f,21,51,41,1,3,3,0
